airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Air Asia,2019-05-15,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,4282
Air India,2019-03-12,Mumbai,Hyderabad,05:55:00,19:10:00,795,1.0,No Info,Economy,8528
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,12:35:00,1235,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-27,Delhi,Cochin,19:15:00,04:25:00,550,1.0,In-flight meal not included,Economy,6540
Air India,2019-06-15,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Multiple carriers,2019-06-15,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No Info,Economy,9526
Vistara,2019-05-01,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No Info,Economy,8610
IndiGo,2019-03-03,Mumbai,Hyderabad,12:00:00,13:25:00,85,0.0,No Info,Economy,5755
Jet Airways,2019-04-06,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,5177
IndiGo,2019-03-18,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No Info,Economy,5021
IndiGo,2019-06-01,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,Economy,6416
Multiple carriers,2019-06-24,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,Economy,12524
Air India,2019-06-09,Kolkata,Banglore,09:50:00,21:05:00,675,1.0,No Info,Economy,7662
SpiceJet,2019-04-18,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,Economy,5515
Jet Airways,2019-05-18,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,Economy,15129
Multiple carriers,2019-05-18,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,8283
IndiGo,2019-03-18,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,3858
Vistara,2019-04-18,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,Economy,6216
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,12:25:00,810,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-06-03,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,Economy,10262
Air India,2019-03-24,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,Economy,5567
Air India,2019-05-18,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,10975
IndiGo,2019-04-18,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,5224
SpiceJet,2019-03-21,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,Economy,3815
Jet Airways,2019-06-15,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,10262
Air India,2019-06-15,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,Economy,3100
IndiGo,2019-05-24,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,3419
Air India,2019-05-27,Delhi,Cochin,12:20:00,19:15:00,1855,2.0,No Info,Economy,12488
Jet Airways,2019-05-06,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,7229
Jet Airways,2019-06-12,Delhi,Cochin,21:25:00,12:35:00,910,2.0,In-flight meal not included,Economy,11507
IndiGo,2019-05-18,Delhi,Cochin,04:55:00,21:00:00,965,1.0,No Info,Economy,6758
Air Asia,2019-06-06,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,Economy,11410
Jet Airways,2019-06-01,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,Economy,7229
Jet Airways,2019-03-06,Banglore,New Delhi,22:50:00,05:05:00,375,1.0,No Info,Economy,19225
Multiple carriers,2019-03-21,Delhi,Cochin,04:45:00,19:15:00,870,1.0,No Info,Economy,6630
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,No Info,Economy,14388
SpiceJet,2019-06-12,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No Info,Economy,4957
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,In-flight meal not included,Economy,8529
SpiceJet,2019-06-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
Multiple carriers,2019-03-06,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No Info,Economy,17267
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,10:45:00,1655,1.0,No Info,Economy,8452
SpiceJet,2019-05-18,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,Economy,6297
Vistara,2019-04-09,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,5403
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-06-01,Delhi,Cochin,14:00:00,04:25:00,865,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-03-21,Banglore,New Delhi,11:20:00,15:25:00,245,1.0,No Info,Economy,5746
IndiGo,2019-04-21,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4804
SpiceJet,2019-03-24,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No check-in baggage included,Economy,2175
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-05-27,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No Info,Economy,9856
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,22:05:00,1540,1.0,In-flight meal not included,Economy,9314
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,Economy,9663
IndiGo,2019-06-15,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,4423
Air India,2019-05-01,Kolkata,Banglore,05:50:00,08:55:00,1625,2.0,No Info,Economy,10991
Multiple carriers,2019-06-03,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,Economy,13377
Multiple carriers,2019-06-12,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,12192
IndiGo,2019-06-12,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,6093
Jet Airways,2019-06-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,Economy,5678
IndiGo,2019-03-03,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,7295
IndiGo,2019-06-15,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No Info,Economy,6818
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,In-flight meal not included,Economy,10844
GoAir,2019-05-03,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,Economy,4239
Multiple carriers,2019-05-09,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,Economy,9021
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,Economy,9663
Vistara,2019-04-01,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,5403
SpiceJet,2019-06-03,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,3971
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-01,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,Economy,11098
IndiGo,2019-06-06,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,Economy,6818
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,No Info,Economy,14781
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No Info,Economy,14714
SpiceJet,2019-03-18,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,3859
IndiGo,2019-05-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
GoAir,2019-03-03,Banglore,New Delhi,15:45:00,20:15:00,270,1.0,No Info,Economy,8352
Multiple carriers,2019-03-21,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No Info,Economy,14486
Jet Airways,2019-06-15,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,8016
IndiGo,2019-06-01,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,5224
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,No Info,Economy,12681
Air India,2019-05-06,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No Info,Economy,13227
IndiGo,2019-03-09,Delhi,Cochin,06:40:00,12:00:00,320,1.0,No Info,Economy,5647
Jet Airways,2019-06-12,Delhi,Cochin,09:25:00,12:35:00,1630,2.0,No Info,Economy,13882
Air India,2019-05-18,Kolkata,Banglore,08:20:00,21:50:00,810,2.0,No Info,Economy,10697
Multiple carriers,2019-03-27,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,Economy,8371
Air India,2019-03-03,Banglore,New Delhi,10:30:00,11:20:00,1490,1.0,No Info,Economy,11003
IndiGo,2019-03-24,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,Economy,6565
Air India,2019-03-27,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,2575
Air India,2019-05-21,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,Economy,13899
Air India,2019-05-01,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,6121
Air India,2019-04-18,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,6121
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,No Info,Economy,14781
IndiGo,2019-03-27,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,4148
IndiGo,2019-06-12,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,Economy,6386
Multiple carriers,2019-06-09,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,Economy,7408
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,18:00:00,505,1.0,No Info,Economy,13067
Multiple carriers,2019-03-03,Delhi,Cochin,04:00:00,13:20:00,560,1.0,No Info,Economy,14973
IndiGo,2019-06-06,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No Info,Economy,6195
Multiple carriers,2019-03-03,Delhi,Cochin,08:55:00,18:50:00,595,1.0,No Info,Economy,15411
Air Asia,2019-03-06,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,Economy,8627
Jet Airways,2019-03-21,Delhi,Cochin,08:00:00,18:50:00,650,1.0,In-flight meal not included,Economy,6540
Air India,2019-05-06,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,3625
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,No Info,Economy,14781
Air India,2019-04-01,Kolkata,Banglore,16:45:00,12:00:00,1155,2.0,No Info,Economy,9920
Air Asia,2019-05-12,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,Economy,5530
Jet Airways,2019-06-27,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,Economy,10262
Air India,2019-03-03,Banglore,New Delhi,19:10:00,10:35:00,925,2.0,No Info,Economy,13355
Air India,2019-03-01,Banglore,New Delhi,00:30:00,23:55:00,1405,1.0,1 Long layover,Economy,12599
Multiple carriers,2019-06-09,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,Economy,12192
Vistara,2019-04-03,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,5403
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,No Info,Economy,13584
Air India,2019-05-21,Banglore,Delhi,05:45:00,08:45:00,180,0.0,No Info,Economy,6961
IndiGo,2019-05-27,Delhi,Cochin,07:35:00,22:30:00,895,1.0,No Info,Economy,7514
Jet Airways,2019-04-21,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,7229
Air Asia,2019-06-12,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
IndiGo,2019-04-15,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,19:00:00,560,2.0,No Info,Economy,15129
Air India,2019-04-27,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,5228
Vistara,2019-05-06,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,Economy,4668
Vistara,2019-06-12,Kolkata,Banglore,17:00:00,10:45:00,1065,1.0,No Info,Economy,8452
Jet Airways,2019-06-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,Economy,11316
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,No Info,Economy,11467
Air Asia,2019-04-09,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No Info,Economy,4483
Air India,2019-06-03,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Air India,2019-05-06,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,4667
IndiGo,2019-03-01,Banglore,New Delhi,08:30:00,11:30:00,180,0.0,No Info,Economy,10067
Multiple carriers,2019-03-21,Delhi,Cochin,09:10:00,18:50:00,580,1.0,No Info,Economy,13069
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,19:55:00,670,1.0,No Info,Economy,12395
Air India,2019-05-18,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10441
Jet Airways,2019-03-21,Delhi,Cochin,09:40:00,18:50:00,550,2.0,No Info,Economy,11702
SpiceJet,2019-06-12,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,Economy,3543
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No Info,Economy,13941
IndiGo,2019-03-15,Banglore,New Delhi,22:20:00,01:10:00,170,0.0,No Info,Economy,8855
Air India,2019-05-15,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No Info,Economy,14960
Jet Airways,2019-05-09,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,4544
Air Asia,2019-04-27,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,Economy,6451
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-04-06,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,Economy,5298
Jet Airways,2019-03-21,Banglore,New Delhi,18:40:00,11:25:00,1005,1.0,In-flight meal not included,Economy,7832
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,Economy,9663
SpiceJet,2019-06-18,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2017
Air India,2019-03-27,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,Economy,6377
Jet Airways,2019-06-09,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-05-09,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No Info,Economy,11467
Vistara,2019-03-03,Banglore,New Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,8028
Multiple carriers,2019-03-06,Delhi,Cochin,15:15:00,01:35:00,620,1.0,No Info,Economy,15147
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No Info,Economy,12739
Jet Airways,2019-03-03,Banglore,New Delhi,08:00:00,05:05:00,1265,1.0,In-flight meal not included,Economy,13502
Air India,2019-06-06,Kolkata,Banglore,16:45:00,21:05:00,1700,1.0,No Info,Economy,7662
Multiple carriers,2019-05-18,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,14533
Jet Airways,2019-03-24,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,No Info,Economy,5678
Jet Airways,2019-06-12,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No Info,Economy,18804
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No Info,Economy,14781
Air India,2019-06-12,Delhi,Cochin,05:00:00,07:40:00,1600,2.0,No Info,Economy,10231
IndiGo,2019-03-03,Banglore,New Delhi,13:40:00,18:35:00,295,1.0,No Info,Economy,8662
IndiGo,2019-05-15,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No Info,Economy,4804
IndiGo,2019-03-21,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,Economy,6144
IndiGo,2019-06-09,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Jet Airways,2019-03-21,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,In-flight meal not included,Economy,7832
IndiGo,2019-05-27,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
IndiGo,2019-03-09,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,Economy,6144
Air Asia,2019-05-21,Delhi,Cochin,07:55:00,22:30:00,875,1.0,No Info,Economy,6152
SpiceJet,2019-06-09,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,3597
Air India,2019-05-09,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,Economy,11942
Jet Airways,2019-05-03,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-03-09,Delhi,Cochin,06:50:00,19:45:00,775,1.0,No Info,Economy,16289
Multiple carriers,2019-06-15,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13587
Jet Airways,2019-06-15,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-05-18,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,Economy,2017
IndiGo,2019-06-01,Mumbai,Hyderabad,09:15:00,10:45:00,90,0.0,No Info,Economy,4049
Multiple carriers,2019-06-27,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,Economy,14848
IndiGo,2019-03-09,Banglore,New Delhi,18:55:00,21:45:00,170,0.0,No Info,Economy,6860
Jet Airways,2019-03-15,Banglore,New Delhi,08:00:00,15:15:00,435,1.0,In-flight meal not included,Economy,9134
Vistara,2019-06-18,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4668
Air India,2019-06-03,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4145
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No Info,Economy,13941
IndiGo,2019-06-12,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,Economy,3175
Jet Airways,2019-05-24,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-09,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,Economy,7408
Multiple carriers,2019-06-24,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18275
Multiple carriers,2019-05-27,Delhi,Cochin,11:30:00,01:30:00,840,1.0,In-flight meal not included,Economy,6733
IndiGo,2019-05-01,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No Info,Economy,3809
Jet Airways,2019-05-09,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No Info,Economy,15554
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-03-06,Delhi,Cochin,07:05:00,15:30:00,505,1.0,No Info,Economy,17267
Jet Airways,2019-06-03,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-06-24,Delhi,Cochin,14:20:00,17:35:00,195,0.0,No Info,Economy,5000
Jet Airways,2019-06-21,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,7229
SpiceJet,2019-03-12,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,6300
Jet Airways,2019-03-21,Banglore,New Delhi,20:35:00,07:40:00,665,1.0,In-flight meal not included,Economy,7832
SpiceJet,2019-03-15,Banglore,New Delhi,15:35:00,23:40:00,485,1.0,No Info,Economy,5822
IndiGo,2019-03-03,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,14871
Air India,2019-05-09,Kolkata,Banglore,14:35:00,14:35:00,1440,1.0,No Info,Economy,6528
Air India,2019-03-21,Banglore,New Delhi,22:00:00,23:20:00,1520,1.0,No Info,Economy,6010
IndiGo,2019-03-03,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No Info,Economy,7663
Air India,2019-05-21,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,Economy,9968
Air Asia,2019-03-03,Banglore,New Delhi,05:50:00,08:40:00,170,0.0,No Info,Economy,7652
Multiple carriers,2019-03-06,Delhi,Cochin,02:15:00,15:30:00,795,1.0,No Info,Economy,17057
Air India,2019-04-06,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,Economy,4651
IndiGo,2019-03-03,Delhi,Cochin,10:45:00,15:30:00,285,1.0,No Info,Economy,7725
Jet Airways,2019-06-03,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-05-15,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No Info,Economy,7229
IndiGo,2019-06-01,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,6064
Jet Airways,2019-06-06,Delhi,Cochin,14:00:00,04:25:00,865,1.0,No Info,Economy,14714
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,No Info,Economy,14571
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,12:25:00,1050,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-06-03,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-27,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,Economy,12242
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,00:45:00,640,1.0,No Info,Economy,14815
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,19:40:00,345,1.0,In-flight meal not included,Economy,11134
Air Asia,2019-06-01,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,Economy,11410
Jet Airways,2019-06-24,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-06-24,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,3943
Multiple carriers,2019-05-21,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,Economy,15058
GoAir,2019-06-01,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,Economy,6393
Air India,2019-05-09,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,Economy,8891
Air Asia,2019-05-15,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Air India,2019-05-09,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,Economy,10178
Multiple carriers,2019-05-27,Delhi,Cochin,11:40:00,21:00:00,560,1.0,No Info,Economy,7005
Jet Airways,2019-05-15,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No Info,Economy,11467
Jet Airways,2019-04-12,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Multiple carriers,2019-06-15,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,Economy,13377
Air India,2019-06-09,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,Economy,12199
Air India,2019-03-03,Delhi,Cochin,07:05:00,19:15:00,2170,2.0,No Info,Economy,11762
Jet Airways,2019-03-03,Banglore,New Delhi,11:40:00,00:45:00,785,1.0,In-flight meal not included,Economy,13502
IndiGo,2019-06-21,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-06-06,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,Economy,11507
Jet Airways,2019-05-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-06-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,Economy,14714
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,Economy,13376
Jet Airways,2019-03-21,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,Economy,7438
Air India,2019-03-03,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,Economy,7931
Jet Airways,2019-03-09,Delhi,Cochin,02:15:00,19:45:00,1050,1.0,In-flight meal not included,Economy,13843
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,23:25:00,1575,1.0,In-flight meal not included,Economy,10031
Air India,2019-03-21,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No Info,Economy,6955
Multiple carriers,2019-06-03,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,14848
Vistara,2019-06-18,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
Air India,2019-05-09,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,9925
Jet Airways,2019-06-15,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,Economy,10262
Multiple carriers,2019-03-03,Delhi,Cochin,18:00:00,01:35:00,455,1.0,No Info,Economy,17703
Air India,2019-03-18,Banglore,New Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,4441
IndiGo,2019-06-03,Delhi,Cochin,10:35:00,21:00:00,625,1.0,No Info,Economy,6093
Jet Airways,2019-03-01,Banglore,New Delhi,08:00:00,20:20:00,740,1.0,No Info,Economy,27992
IndiGo,2019-04-15,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No Info,Economy,4174
SpiceJet,2019-06-09,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
IndiGo,2019-06-24,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
IndiGo,2019-04-15,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,Economy,4823
Multiple carriers,2019-03-27,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,8055
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,20:20:00,740,1.0,No Info,Economy,16736
Jet Airways,2019-06-12,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,Economy,5769
